Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1492544188,BD98469,CT,PAS,08/23/2023,98,SDN,LEXUS,P,18740,43890,61090,0,115,115,115,943266,0115,0000,0235P,,Q,F,37-50,94 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1493428123,RAJUGS,NY,PAS,08/23/2023,98,SDN,LEXUS,P,18940,23140,23190,20240502,103,103,103,973046,0103,0000,0623A,0623A,Q,F,148-14,97 AVE,,20230823,408,E2,,BBBBBBB,ALL,ALL,GRY,0,2007,-,0,,,,,
1492615547,EA27352,99,PAS,08/23/2023,98,SDN,LEXUS,P,35780,53210,88830,20240531,61,61,61,960588,0061,0000,0400A,,,F,2678,E 22 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1492624019,HNJ42222,NY,PAS,09/12/2023,98,SDN,LEXUS,P,92430,88510,45730,20250220,61,61,61,966278,0061,0000,0242P,,K,F,2182,WEST ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2002,-,0,,,,,
1492624470,LCD3392,NY,PAS,09/11/2023,14,SDN,LEXUS,P,35280,19835,15380,20250628,61,61,61,963601,0061,0000,0937P,,K,F,2745,E 11 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2006,-,0,,,,,
1492013043,JHG7126,NY,PAS,09/11/2023,19,SDN,LEXUS,P,65690,25090,25090,20250415,111,111,111,965624,0111,0000,0304P,,Q,F,58-21,UTOPIA PKWY,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2022,-,0,,,,,
1492047442,34113D,MN,PAS,08/24/2023,46,SDN,LEXUS,P,37980,93830,26630,0,67,67,67,951334,0067,0000,0805P,,K,O,255,E 94,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1492053582,34113D,MN,PAS,08/27/2023,46,SDN,LEXUS,P,37980,93830,26630,20220408,67,67,67,957135,0067,0000,1230P,,K,F,255,E 94TH ST,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1492062674,LDR4523,NY,PAS,09/02/2023,46,SDN,LEXUS,P,67030,39630,77930,20250827,67,67,67,973460,0067,0000,0639P,,K,F,1503,NOSTRAND AVE,,0,408,E3,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1492756581,KBS2046,NY,PAS,09/05/2023,20,SDN,LEXUS,P,35480,14180,56825,20240718,70,70,70,967670,0070,0000,1034A,,K,F,1214,EAST 15 STREET,,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1492777924,571184,DE,PAS,08/31/2023,40,SDN,LEXUS,P,35730,33530,32930,0,70,70,70,976035,0070,0000,0212A,,K,F,525,E 21ST ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1492133425,DZT7815,NY,PAS,08/08/2023,18,SDN,LEXUS,R,0,40404,40404,20230528,103,103,0,0,QNRO,0000,0415A,0415A,Q,F,204-08,HILLSIDE,,0,408,C3,,BBBBBBB,ALL,ALL,RED,0,2007,-,0,,,,,
1492136785,GKC4150,NY,PAS,08/12/2023,19,SDN,LEXUS,M,21890,21900,22090,20231010,106,106,0,0,MTAB,0000,0628P,,Q,F,131-27,130 STREET,,0,408,C3,,BBBBBBB,ALL,ALL,BL,0,2010,-,0,,,,,
1492824306,MDN4798,PA,PAS,08/27/2023,40,SDN,LEXUS,P,62420,44920,60520,20240331,43,43,808,976383,0808,0000,0725P,,,O,551,ROSEDALE AVE,,0,408,J2,,BBBBBBB,ALL,ALL,BLK,0,0,-,2,,,,,
1492955851,EKB409,SC,PAS,08/24/2023,70,SDN,LEXUS,P,24040,18140,0,20170430,103,103,107,974766,0107,0000,0703P,,Q,,,160 ST,90 AVE,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,2004,-,0,,,,,
1492955863,EKB409,SC,PAS,08/24/2023,99,SDN,LEXUS,P,24040,18140,0,20170430,103,103,107,974766,0107,0000,0657P,,Q,,,160 ST,90 AVE,0,408,J3,,BBBBBBB,ALL,ALL,GREEN,0,2004,-,0,,,,,
1492960238,AL3252,NJ,PAS,08/21/2023,99,SDN,LEXUS,P,21420,64790,23490,0,113,113,107,974716,0107,0000,1045P,,Q,F,150-29,122ND AVE,,0,408,J6,,BBBBBBB,ALL,ALL,SLV,0,1997,-,0,,,,,
1492282900,09737PR,WA,PAS,08/18/2023,40,SDN,LEXUS,P,0,40404,40404,0,25,25,30,976501,0030,0000,0908P,,,F,325,E 116,,0,408,E2,,BBBBBBB,ALL,ALL,SIL,0,2002,-,2,,,,,
1492303331,X18LUG,NJ,PAS,08/26/2023,20,SDN,LEXUS,P,8390,37290,8440,0,114,114,108,976187,0108,0000,0718P,,,F,32-31,33RD ST,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1492314687,KYE9634,NY,PAS,09/09/2023,14,SDN,LEXUS,P,21140,5490,5740,20240707,109,109,109,951887,0109,0000,0820A,,Q,O,9-03,118 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
1492314754,KJA7098,NY,PAS,09/09/2023,98,SDN,LEXUS,P,6290,67790,24190,20241209,109,109,109,951887,0109,0000,1235P,,Q,F,160-63,19 AVE,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2006,-,0,,,,,
1492394208,KWS5412,NY,PAS,09/09/2023,40,SDN,LEXUS,P,7240,18590,18740,20240731,115,115,115,939399,0115,0000,0230P,,Q,F,93-01,25 AVENUE,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,2019,-,0,,,,,
1493087599,JKL3157,NY,PAS,08/24/2023,14,SDN,LEXUS,P,19270,10110,10010,20250715,25,25,25,975205,0025,0000,0735P,,NY,F,347,E 116 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2016,-,0,,,,,
1492407458,KZJ5941,NY,PAS,09/07/2023,98,SDN,LEXUS,P,18740,42490,35780,20250214,115,115,115,973457,0115,0000,0526P,,Q,F,22-18,94 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1492421923,JFZ3437,NY,PAS,09/06/2023,46,SDN,LEXUS,P,20190,9140,61090,20241226,115,115,104,975974,0104,0000,1022P,,Q,F,39-06,108 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,2020,-,0,,,,,
1493105267,R17HPW,NJ,PAS,09/04/2023,40,SDN,LEXUS,P,0,40404,40404,0,41,41,41,976126,0041,0000,0119A,0118A,BX,F,919,BRUCKNER,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1493119280,S1545698,GA,PAS,08/31/2023,74,SDN,LEXUS,P,0,40404,40404,0,43,43,43,976145,0043,0000,1059P,,BX,F,1063,STRATFORD,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1493136537,BLANKPLATE,99,999,09/03/2023,74,SDN,LEXUS,P,8320,47420,45020,0,49,49,49,973166,0049,0000,0811P,,BX,F,1079,ALLERTON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BL,0,2009,-,0,,,,,
1493185895,712361T,NJ,PAS,08/29/2023,67,SDN,LEXUS,P,13320,40404,40404,20230913,49,49,49,974176,0049,0000,0901P,,BX,F,1216,BOGART AVE,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1493224876,LCH7383,MI,PAS,09/06/2023,14,SDN,LEXUS,P,28830,22330,67047,20250507,60,60,60,937320,0060,0000,0305P,,K,F,3163,CONEY ISLAND AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2023,-,0,,,,,
1493244619,1FRG99,MA,999,08/26/2023,14,SDN,LEXUS,P,73375,45130,65830,0,90,90,90,941927,0090,0000,1034P,,K,F,34,RIVER STREET,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1493244887,J48RHW,NJ,PAS,08/12/2023,40,SDN,LEXUS,P,64430,18950,48330,0,75,75,75,975599,0075,0000,0815P,,K,F,775,NEW JERSEY AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2019,-,0,,,,,
1493757362,T782889C,NY,PAS,09/06/2023,98,SDN,LEXUS,P,16330,74210,15780,20240630,62,62,62,970188,0062,0000,0149A,,,O,111,BAY 17 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2019,-,0,,,,,
1493757374,KZN9984,NY,PAS,09/06/2023,40,SDN,LEXUS,P,19030,7530,16980,20250111,62,62,62,970188,0062,0000,0316A,,NY,F,2402,BENSON AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GN,0,2023,-,0,,,,,
1493760087,JRD4106,NY,PAS,08/20/2023,46,SDN,LEXUS,C,30430,23800,12550,20240225,45,45,0,100364,CCPD,0000,0545P,,,F,100,ELGAR PLACE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,1997,-,0,,,,,
1493760208,BD40200,CT,PAS,08/27/2023,46,SDN,LEXUS,C,30430,23800,12550,0,45,45,0,100364,CCPD,0000,1100P,,BX,F,100,ELGAR PLACE,,0,408,E5,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1493852243,BLANKPLATE,99,999,08/22/2023,40,SDN,LEXUS,P,70720,12550,27540,0,52,52,52,976483,0052,0000,1109P,,BX,F,2661,VALENTINE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BL,0,2002,-,0,,,,,
1493885674,TAJ419,NY,PAS,09/08/2023,40,SDN,LEXUS,P,73110,37492,44430,20240121,69,69,69,974730,0069,0000,0840P,,K,F,1687,RALPH AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0,2013,-,0,,,,,
1493916026,UJZ9237,VA,PAS,09/08/2023,14,SDN,LEXUS,P,83630,91330,91380,0,60,60,60,967841,0060,0000,0840P,,K,F,1919,SURF AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1494420521,CMT3775,NY,PAS,09/12/2023,20,SDN,LEXUS,Y,93830,64830,23330,20250827,71,71,976,101269,0976,0000,0952A,,K,F,444,WINTHROP ST,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,2001,-,0,,,,,
1494421318,GEZ4395,NY,PAS,09/11/2023,20,SDN,LEXUS,Y,26630,36480,36530,20250328,71,71,976,101142,0976,0000,1130A,,K,F,489,CLARKSON AVE,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,
1496601476,KJA2419,NY,PAS,08/30/2023,20,SDN,LEXUS,Y,26630,36480,36530,20250128,71,71,976,101805,0976,0000,0712A,,K,F,489,CLARKSON AVE,,0,408,D,,BBBBBBB,0700A,0500P,BL,0,0,-,0,,,,,
1496601580,MDR4294,PA,PAS,09/13/2023,20,SDN,LEXUS,Y,26630,36480,36530,0,71,71,976,101805,0976,0000,0741A,,K,F,489,CLARKSON AVE,,0,408,D,,BBBBBBB,0700A,0500P,BLK,0,0,-,0,,,,,
1496604994,CPX4478,AZ,PAS,09/07/2023,19,SDN,LEXUS,Y,74230,54070,12130,0,71,71,976,101124,0976,0000,0830A,,,F,583,RUTLAND RD,,0,408,C3,,YYYYYBB,0700A,0500P,B,0,0,-,0,,,,,
4031756185,KYC7614,PA,PAS,08/23/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0544P,,MN,,,WB W 181ST ST @ AUDU,BON AVE,0,1111,C,T,,,,,,2018,,0,,BUS LANE VIOLATION,,,
4031934210,LXV0452,PA,PAS,09/06/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0902A,,BK,,,SB JAY ST @ JOHNSON,ST,0,1111,C,T,,,,,,2012,,0,,BUS LANE VIOLATION,,,
4031941535,MCW7401,PA,PAS,09/06/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0346P,,BK,,,SB JAY ST @ JOHNSON,ST,0,1111,C,T,,,,,,2015,,0,,BUS LANE VIOLATION,,,
4031947045,KKR7651,PA,PAS,09/06/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1024A,,MN,,,EB W 14TH STREET @ 5,TH AVE,0,1111,C,T,,,,,,2014,,0,,BUS LANE VIOLATION,,,
4031948554,MFY6808,PA,PAS,09/06/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0654P,,BK,,,NB ROGERS AVE @ LIND,EN BLVD,0,1111,C,T,,,,,,2009,,0,,BUS LANE VIOLATION,,,
4031962447,LXF5243,PA,PAS,09/07/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0420P,,BK,,,SB JAY ST @ JOHNSON,ST,0,1111,C,T,,,,,,2010,,0,,BUS LANE VIOLATION,,,
4031964948,LMX5180,PA,PAS,09/07/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0535P,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1111,C,T,,,,,,2003,,0,,BUS LANE VIOLATION,,,
4031965333,MFX0605,PA,PAS,09/07/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0553P,,BK,,,SB NOSTRAND AVE @ SU,LLIVAN PL,0,1111,C,T,,,,,,2015,,0,,BUS LANE VIOLATION,,,
4031969582,KHF2335,PA,PAS,09/08/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0746A,,QN,,,EB JAMAICA AVE @ MER,RICK BLVD,0,1111,C,T,,,,,,2008,,0,,BUS LANE VIOLATION,,,
4031988941,LZH5713,PA,PAS,09/08/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0614P,,BK,,,NB ROGERS AVE @ MONT,GOMERY ST,0,1111,C,T,,,,,,2002,,0,,BUS LANE VIOLATION,,,
4032001250,MFJ8903,PA,PAS,09/10/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1215P,,MN,,,WB W 181ST ST @ AUDU,BON AVE,0,1111,C,T,,,,,,2015,,0,,BUS LANE VIOLATION,,,
4032021168,LYP9108,PA,PAS,09/11/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0420P,,BK,,,WB KINGS HIGHWAY @ M,CDONALD AVE,0,1111,C,T,,,,,,2018,,0,,BUS LANE VIOLATION,,,
4032030431,MDR8653,PA,PAS,09/12/2023,5,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0919A,,BK,,,NB ROGERS AVE @ MONT,GOMERY ST,0,1111,C,T,,,,,,2010,,0,,BUS LANE VIOLATION,,,
4860266390,LGH5547,PA,PAS,08/29/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0245P,,QN,,,SB LAURELTON PKWY @,FRANCIS LEWIS BLVD,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860214754,MDM2351,PA,PAS,08/28/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0150P,,BK,,,EB FT HAMILTON PKWY,@ CHESTER AVE,0,1180,B,T,,,,,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860397277,LXA1842,PA,PAS,08/28/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0303P,,BK,,,EB LINDEN BLVD @ E 9,4TH ST,0,1180,B,T,,,,,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860416016,MGF2326,PA,PAS,08/30/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1002A,,ST,,,B TARGEE ST. WAVERLY,PL - OSGOOD AVE,0,1180,B,T,,,,,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860497818,LRK4291,PA,PAS,08/31/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1258A,,BK,,,EB SURF AVE @ W 22ND,ST,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860485555,LRK4291,PA,PAS,08/30/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0556P,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860572762,KVJ0322,PA,PAS,08/31/2023,36,SDN,LEXUS,V,18730,40404,40404,0,,0,0,0,,,0428P,,BK,,,WB AVE M @ E 87TH ST,,0,1180,B,T,,,,,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860655126,LBV3240,PA,PAS,09/01/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1206P,,BX,,,WB SEDGWICK AVE @ SA,XON AVE,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860639649,MFT0347,PA,PAS,09/01/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0942A,,QN,,,WB HILLSIDE AVE @ 19,2ND ST,0,1180,B,T,,,,,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860680704,LWX6159,PA,PAS,09/01/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0331P,,QN,,,NB WINCHESTER BLVD @,87TH AVE,0,1180,B,T,,,,,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860735031,KVV8839,PA,PAS,09/02/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0553A,,BK,,,SB EASTERN PKWY @ TR,UXTON ST,0,1180,B,T,,,,,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860714052,MBE9435,PA,PAS,09/01/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1122P,,BK,,,WB JAMAICA AVE @ HIG,HLAND BLVD,0,1180,B,T,,,,,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860722565,LRK4291,PA,PAS,09/02/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0146A,,BK,,,EB ATLANTIC AVE @ RA,LPH AVE,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860786221,MFD5706,PA,PAS,09/02/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0441P,,BX,,,WB BRUCKNER BLVD @ F,TELEY AVE,0,1180,B,T,,,,,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860845870,JHT9504,PA,PAS,09/01/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0954A,,BX,,,SB BRUSH AVE @ LAFAY,ETTE AVE,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860851584,LRK4291,PA,PAS,09/01/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0824P,,BK,,,NB EASTERN PKWY @ HE,RKIMER ST,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860857793,LSM3440,PA,PAS,09/02/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0849P,,QN,,,WB N CONDUIT AVE @ 8,8TH ST,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860860287,LRK4291,PA,PAS,09/02/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0948P,,BK,,,WB ATLANTIC AVE @ 75,TH ST,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860906068,LFN9283,PA,PAS,09/02/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0945P,,BK,,,SB PROSPECT PARK SOU,THWEST @ WINDSOR PL,0,1180,B,T,,,,,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860916591,MDT8495,PA,PAS,09/03/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1209A,,BX,,,SB RIVERDALE AVE @ W,261ST ST,0,1180,B,T,,,,,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4860990985,LNJ5343,PA,PAS,09/03/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0140P,,QN,,,WB N CONDUIT AVE @ 1,27TH ST,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861028504,LRK4291,PA,PAS,09/03/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0750P,,BK,,,WB ATLANTIC AVE @ SH,EFFIELD AVE,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861036574,LYT2019,PA,PAS,09/03/2023,36,SDN,LEXUS,V,34010,40404,40404,0,,0,0,0,,,1019P,,BK,,,EB AVE T @ W 12TH ST,,0,1180,B,T,,,,,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861037670,MBP6367,PA,PAS,09/03/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1039P,,QN,,,EB MURDOCK AVE @ 198,TH ST,0,1180,B,T,,,,,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861044900,MGD4843,PA,PAS,09/04/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1252A,,BK,,,NB ROGERS AVE @ FOST,ER AVE,0,1180,B,T,,,,,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861046324,MFL1142,PA,PAS,09/04/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0117A,,ST,,,WB GOETHALS RD N @ J,ULES DR,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861056287,KYJ0958,PA,PAS,09/04/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0511A,,QN,,,EB HEMPSTEAD AVE @ 2,18TH ST,0,1180,B,T,,,,,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861121516,LRA6905,PA,PAS,09/04/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0713P,,BX,,,NB BRONX RIVER AVE @,E 174TH ST,0,1180,B,T,,,,,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861124529,LZA0271,PA,PAS,09/04/2023,36,SDN,LEXUS,V,0,35710,0,0,,0,0,0,,,0806P,,MN,,,NB CENTRAL PARK WEST,@ W 97TH ST,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861138206,LRK4291,PA,PAS,08/30/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0617P,,BK,,,WB NEPTUNE AVE @ W 1,2TH ST,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861221330,MCR3040,PA,PAS,09/03/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0717P,,BK,,,EB PROSPECT ST @ WAS,HINGTON ST,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861225176,KSY8673,PA,PAS,09/03/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1155P,,BX,,,WB BRUCKNER BLVD @ W,HITE PLAINS RD,0,1180,B,T,,,,,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861226065,MBE9435,PA,PAS,09/04/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1259A,,BK,,,EB ATLANTIC AVE @ PI,NE ST,0,1180,B,T,,,,,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861227320,KTS7308,PA,PAS,09/04/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0229A,,MN,,,WB W 57TH ST @ 10TH,AVE,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861229698,HKK7706,PA,PAS,09/04/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0615A,,ST,,,NB PAGE AVE @ ACADEM,Y AVE,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861231814,LRA7019,PA,PAS,09/04/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0844A,,QN,,,WB N CONDUIT AVE @ 8,8TH ST,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861240967,MBG5140,PA,PAS,09/05/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1231A,,BK,,,SB BAY PKWY @ 86TH S,T,0,1180,B,T,,,,,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861263189,LCH4932,PA,PAS,09/05/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1047A,,BX,,,WB BRUCKNER BLVD @ F,TELEY AVE,0,1180,B,T,,,,,,2002,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4861266610,LBV3240,PA,PAS,09/05/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1143A,,BX,,,EB BRUCKNER BLVD @ W,HITE PLAINS RD,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4863399844,MCX9932,PA,PAS,09/17/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0248A,,BK,,,NB ROCKAWAY PKWY @ W,ILLMOHR ST,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4863337735,MFY6808,PA,PAS,09/15/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1151A,,QN,,,WB N CONDUIT AVE @ 8,8TH ST,0,1180,B,T,,,,,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4863454170,LGC0967,PA,PAS,09/17/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0400P,,BK,,,EB ATLANTIC AVE @ HI,NSDALE ST,0,1180,B,T,,,,,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4863557449,LLY0855,PA,PAS,09/16/2023,36,SDN,LEXUS,V,0,12410,0,0,,0,0,0,,,1212P,,QN,,,EB QUEENS BLVD @ 82N,D AVE,0,1180,B,T,,,,,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4863538716,LFP9547,PA,PAS,09/14/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0337P,,QN,,,WB N CONDUIT AVE @ 8,8TH ST,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4863567029,LPZ8520,PA,PAS,09/16/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0407P,,QN,,,EB UNION TPKE @ 210T,H ST,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4863549507,HYV0572,PA,PAS,09/16/2023,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0923A,,QN,,,EB BEACH CHANNEL DR,@ B 135TH ST,0,1180,B,T,,,,,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
